id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type
smgpoi7747706acc561a09d4b1d47d068682dd,01/10 Section cross country track Gsiesertal Valley: Hotel Tyrol – Durnwald,,,,,1208.0,1,0,1,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoi597d72f0f3600f8999dca1b07c3f44e6,"01/11 Section cross country track Gsiesertal Valley: Durnwald – farm ""Untersinnerhof""",,,,,1192.0,1,0,1,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoi780c00d0ccaa09b251389c9d8ad626a0,"01/12 Section cross country track Gsiesertal Valley: farm ""Untersinnerhof"" – Brückenwirt",,,,,1187.0,1,0,1,0,Gsies/Valle di Casies,379E895958FD4693B04F5734A9CFAFAB
smgpoi9ae8b8999abdfb372e7d5e6d59106a6c,01/1 Section cross country track Gsiesertal Valley: Brückenwirt – farm “Untersinnerhof”,,,,,1185.0,1,0,1,0,Welsberg-Taisten/Monguelfo-Tesido,835EF4A6853F414DA9782607F01EEE48
smgpoi067b189fe7487c000f37735b27034449,"01/2 Section cross country track Gsiesertal Valley: farm ""Untersinnerhof"" – Binta Pub",,,,,1193.0,1,0,1,0,Gsies/Valle di Casies,379E895958FD4693B04F5734A9CFAFAB
smgpoi23b5ef81f13d3307bf9b442f52a3cf61,01/3 Section cross country track Gsiesertal Valley: Binta Pub – Hotel Tyrol,,,,,1202.0,1,0,1,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoia3b63c34cbdc8e8bd39fb9e70d5a279d,01/4 Section cross country track Gsiesertal Valley: Hotel Tyrol – Steinegge – Kargruben,,,,,1218.0,0,0,0,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoif44b6c4cd5e5f393be5596c79681bbe8,01/5 Section cross country track Gsiesertal Valley: Kargruben – sports field S. Martino,,,,,1288.0,1,0,0,0,Gsies/Valle di Casies,379E895958FD4693B04F5734A9CFAFAB
smgpoi6874fab8b4696c55bd47002f0709f7d4,"01/6 Section cross country track Gsiesertal Valley: sports field S. Martino – bridge ""Weider Brücke""",,,,,1287.0,0,0,0,0,Gsies/Valle di Casies,activity
smgpoi95afeca111c12f379a55e861a3629ae9,"01/7  Section cross country track Gsiesertal Valley: bridge ""Weider Brücke"" – S. Maddalena – head of the valley",,,,,1461.0,1,0,0,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoic9db9e89c4737b463912dd13e8c294df,"01/8 Section cross country track Gsiesertal Valley: head oft he valley S. Maddalena – bridge ""Weider Brücke""",,,,,1469.0,1,0,0,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoiffeeaf6013173f1bba82a6c899a3acc2,01/9 Section cross country track Gsiesertal Valley: sports field S. Martino – Preindl – Hotel Tyrol,,,,,1218.0,1,0,0,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoi6714518561a627bb75f44bd6ee80606a,01 Cross Country Ski trail – connection Welsberg – Gsiesertal Valley cross country track,,,,,1187.0,1,0,0,0,Welsberg-Taisten/Monguelfo-Tesido,835EF4A6853F414DA9782607F01EEE48
smgpoicfc57664415ab9f1a99e017d7930da99,01 Cross country stadium Nordic Arena FISI - Albert Sprint,,,,,1215.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi01cfeff8da586e548327e539276c42f3,01 Cross country stadium track Toblach/Dobbiaco,,,,,1215.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi1c5031ebc6375bdbb721ae4c21d12c17,02 Connection Taisten – Gsiesertal Valley cross country track,,,,,1187.0,1,0,0,0,Welsberg-Taisten/Monguelfo-Tesido,835EF4A6853F414DA9782607F01EEE48
smgpoib66fa66da650717e0964a4e30a716dae,02 Cross country stadium Nordic Arena  FISI - Stephanie,,,,,1216.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi98dccbb4d6a1f8cc477d9631a8b703f8,03 Cross country stadium Nordic Arena  FISI - Ole,,,,,1215.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi3194a01a18570dfb666517c3675a7ffb,03 Section cross country track Gsiesertal Valley: circuit Mooswald trail S. Maddalena 3 km,,,,,1467.0,1,0,1,0,Gsies/Valle di Casies,835EF4A6853F414DA9782607F01EEE48
smgpoi71f266d1b52170025f0b47691331ea1c,04 Cross country track Gsiesertal Valley – connection to the 3 Zinnen Dolomites,,,,,1107.0,1,0,0,0,Welsberg-Taisten/Monguelfo-Tesido,835EF4A6853F414DA9782607F01EEE48
smgpoi8683d8a950d921aec3e8fecadd8928b8,04 Cross country stadium Nordic Arena  FISI - Nathalie,,,,,1215.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoib633594e831bee18af6735d3bafa01e1,05 Cross country stadium Nordic Arena FISI - Saskia,,,,,1215.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoif443a24d8eecd6879f8c45e1f740b311,06 Connection lake of Toblach/Dobbiaco variant,,,,,1257.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi4f54d676185c758efb9f8241fe7ff38a_reduced,10K Run,,,,,913.0,0,0,1,0,Prad am Stilfser Joch/Prato allo Stelvio,running and fitness
smgpoi0a7428b48777b69eb4c1a615926e5f3c,10 Langenstein/Orso,,,,,2350.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoia414943cd7c03e107e6d73d6668a985b,11 Toblach/Dobbiaco: Gemärk/Cimabanche - Cross country stadium Nordic Arena (variant) - section Cimabanche– War Cemetry closed,,,,,1212.0,0,0,1,0,Unknown,835EF4A6853F414DA9782607F01EEE48
smgpoi743046225cac40fe02eae184237db84f,11B Toblach/Dobbiaco: Round Val Fonda ,,,,,1445.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi078883a95ff002aa246b5b99da5bb9d7,11 Summit Tour,,,,,1074.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,mountain tours
smgpoi463cb17898d87d08f30ed2c3019b9656_reduced,11 Cross country ski stadium Toblach/Dobbiaco - Lake of Toblach/Dobbiaco (variant),,,,,1256.0,0,0,1,0,Toblach/Dobbiaco,classic and skating
smgpoib962fcab4368d334e041d5f0da07387d,11 Cross country stadium Toblach/Dobbiaco - Gemärk/Cimabanche (open until the Lake of Landro),,,,,1258.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoiad3c773e036821e1bb837e8e87befc74_reduced,11 Toblach / Dobbiaco: View of the Three Peaks - Gemärk/Cimabanche (only skating),,,,,1214.0,0,0,1,0,Prags/Braies,skating
smgpoifd6e51282a0154ec3d5a7beef1ab11ed,12a Pendio classico,,,,,2190.0,0,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi5bf119c73b1340f4ca69a1510e0f1668,12b Collegamento,,,,,2000.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi965e9f987f73c927194e9923e3118922,12 Pulpito/Kanzel,,,,,1900.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoic841c0bed1ccdd643955065a696eed34,"12 Track, around the village of Toblach/Dobbiaco",,,,,1202.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoice711f3b0158ab156c609d8661363a6c,13a Innichen/San Candido chairlift Haunold/Baranci - direction Toblach/Dobbiaco (meadow) ,,,,,1196.0,1,0,0,0,Innichen/San Candido,835EF4A6853F414DA9782607F01EEE48
smgpoief5c31fed67c7deb7fdccecd12180a79,13b Innichen/San Candido Hotel Walter - Toblach / Dobbiaco,,,,,1195.0,0,0,0,0,Innichen/San Candido,835EF4A6853F414DA9782607F01EEE48
smgpoif2d04f76ea1ebd6c8e3aedd506fba35a,13 San Candido/Innichen chairlift Haunold/Baranci - direction Toblach/Dobbiaco (forest),,,,,1196.0,1,0,1,0,Innichen/San Candido,835EF4A6853F414DA9782607F01EEE48
smgpoi17faaa004cf1379acfb36ca943176ba1,"13 Nordic Arena -  San Candido, lift Haunold (wood) ",,,,,1215.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi3b2c4f2b047d2331964301d7aa1c7671,13 Discesa di Zay,,,,,2200.0,1,0,0,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoic04ac23f78350bfcf1cda5b31ee2d98a,14a Des Alpes 2,,,,,2550.0,1,0,0,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi122fb26fea02abe7981ec3b337f6e47b,14 Des Alpes 1,,,,,2550.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi569586dd3a8b10f4aaa7df8046154781,14   Ski hiking trai Schluderbach/Carbonin - Plätzwiese/Prato Piazza ,,,,,1458.0,0,0,1,0,Prags/Braies,activity
smgpoi3626ad8176d23c0a5997cd3f5b718cec,15 Innichen/San Candido Hotel Brandl - Vierschach/Versciaco,,,,,1166.0,0,0,0,0,Innichen/San Candido,835EF4A6853F414DA9782607F01EEE48
smgpoiefd61fc94bfdb00d608f26861a62e117,15 Ortler,,,,,2289.0,0,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoiffbf32ee7596962f67898b04b5f3a875,16a SEXTEN - Gasthaus Alte Säge - Schmieden ,,,,,1260.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi710cb772e28a6d53eeda6495bb501262,16b SEXTEN - Schmieden - Waldheim,,,,,1270.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi942c854854bb425958e9dda69287f20b,16 Innichen/San Candido - direction Sexten/Sesto (Restaurant Alte Säge) ,,,,,1181.0,1,0,1,0,Innichen/San Candido,835EF4A6853F414DA9782607F01EEE48
smgpoic2fc819a4e293dad44696b571a244767,16 Rosim,,,,,2359.0,0,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi5ff6181e4cef3c4e6f87fa8c35008b3d,17a SEXTEN - Waldheim - Mühlenhof,,,,,1358.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi6e83f6e13bd72ef819976c58d86f1509,17b SEXTEN - Mühlenhof - Fischleintal Valley,,,,,1365.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoiafcfff9d239d17ce2f54af895baa20d5,18a SEXTEN - Short Circular Trail in the Fischleintal Valley ,,,,,1453.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi8880543191b6edd01722ea07a32bb32a,18 SEXTEN - Circular Trail in the Fischleintal Valley ,,,,,1453.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi7fef8af6604814ffa25beaee760159b7,19 SEXTEN - Circular Trail in the Lärchenwiese,,,,,1358.0,0,0,0,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi0d37440bb67a7353de9e7102534dd86d,1a Madriccio,,,,,2850.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoie5f1d040122d7b6fc3550e91b183e80f,1b Discesa a valle,,,,,2200.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoiddcea9c36e0c1efc0e6f0b83a4826cc9,1c Kanonenrohr,,,,,1900.0,1,0,0,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi3a13cf280b56cd840750c4ff1be9b56d,1 Madriccio,,,,,2610.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi5968129a367155f98aa52175da22fd02,1 Pista Thöni,,,,,1570.0,0,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
dss_187043,2000,4,1989.0,0.15,390.0,1520.0,0,0,1,0,Unknown,activity
smgpoi7888b47a9d49baef538f03dfef80f4d0,201 Carezza Trail,,,,,1743.0,1,0,0,0,Welschnofen/Nova Levante,1B9AF4DA6E3A414798890E6723E71EC8
smgpoid3a2cd78fcd87d0204e38e8b402abf80,207 Sellaronda MTB TOUR counterclockwise,,,,,1560.0,0,0,0,0,Sëlva/Selva di Val Gardena,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi4ad6cef8b343c111c40db228c9beaa5c_reduced,208 Sellaronda MTB TOUR clockwise,,,,,1539.0,0,0,0,0,Sëlva/Selva di Val Gardena,mountain bikes
smgpoi65ea3ca1d89e1547201c7d96b788ab76,20 SEXTEN - Circular Trail Schönfelder ,,,,,1351.0,0,0,0,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi9603e0996b8a2403e1f836bfe74fff8c,211 Paravis Trail,,,,,2007.0,0,0,0,0,Sëlva/Selva di Val Gardena,downhills
smgpoi85908de81b6d2cb59035fe45498a381c_reduced,213 - Panoramic-Tour Val Gardena - Seiser Alm,,,,,1233.0,0,0,1,0,Urtijëi/Ortisei,mountain bikes
smgpoieea2e3fead301a98754be17e57eff2d2,213 Seiser Alm/Val Gardena panoramic tour,,,,,1842.0,1,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoibfa3bc4aee1b9df02bdd8c71fd82af50,21a SEXTEN - Short circular Trail Waldheim (illuminated),,,,,1315.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoifa1c47b2be0960666cd5f9ae74828586_reduced,21a SEXTEN - Night slope Circuito Waldheim,,,,,1315.0,0,0,0,0,Sexten/Sesto,classic and skating
smgpoi439f45ce0d7b910dd45bca18afa86c5c_reduced,21b SEXTEN - Circuito Moso,,,,,1323.0,0,0,0,0,Sexten/Sesto,classic and skating
smgpoif54dd091208511d84f8a922ea05ce2f8,21 SEXTEN - Circular Trail Waldheim,,,,,1315.0,0,0,1,0,Sexten/Sesto,835EF4A6853F414DA9782607F01EEE48
smgpoi4cb4613e43a1f2efe3a7b7d028591ded,223 Clockwise Val Duron tour,,,,,1542.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoi5721a13b16748733bba356c59b728f04,249 Hofer Alpl loop route,,,,,859.0,0,0,0,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi78e3fd5425aed454defe139567ded23c,253 Seiser Alm Hut Tour,,,,,1842.0,1,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoiecf83b1a36b84e339045b4466af3f817,254 Tierser Alpl refuge access road,,,,,2442.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi127f3e4163c9cbe36e7cb068c88cebb3,255 Schnaggenkreuz Cross loop route,,,,,859.0,0,0,0,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoife90a050fcbe6d2472c6455e071b79d9,256 Schnaggenkreuz with Tschafon variant,,,,,1083.0,0,0,0,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi36aae2c6c0e21db2aa6613a3d9bd6bd4,258 Eisacktal I link trail,,,,,373.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi9105003845a85526c6d2b273f9d2a44c,259 St. Oswald-Tour,,,,,1062.0,0,0,1,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi8e2512af4d751829b301fdb99975a181,25 A Niederdorf/Villabassa - Marathon / Grabach-Dobbiaco/Toblach,,,,,1210.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi4e916175f9dd10fe7f18ed7fd19b614d,25 Cross country ski stadium Toblach/Dobbiaco - Skilift Rienz (connection Niederdorf/Villabassa),,,,,1215.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoif94c139ac013b2dda279fa5233af755e,25 Niederdorf/Villabassa - Marathon /border Toblach/Dobbiaco until border Prags/Braies ,,,,,1218.0,0,0,1,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi50900192a30d473ab50a3f33777d968c,25 Niederdorf/Villabassa - Marathon / Prags/Braies to Nordic Arena,,,,,1190.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoi56dcd8121f896292e7b599c4893339dc,"25 Nordic Arena -  Villabassa, statione ",,,,,1215.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi56b4a66ad4ce0b892f7c1817f7b9d65b,260 Tagusens loop route,,,,,1062.0,0,0,1,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoicd46a5395a86af5e1a9a4dea8f387556,261 Marinzen Tour,,,,,1062.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoic987c9bd57a5ef2105b2f6ceb8e1bad7_reduced,"26 B Villabassa - Cross country ""Sun"" from Niederdorf/Villabassa to Rainerhof",,,,,1149.0,0,0,0,0,Niederdorf/Villabassa,classic and skating
smgpoidfab63c820db6eb982426e82fc2f6d61,26B Sun track Toblach/Dobbiaco - Niederdorf/Villabassa,,,,,1212.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi16c9cb26822c10d9eeeb96c37e7bfde8,26 C Villabassa/Niederdorf - Cross country Hirbenfeld,,,,,1148.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoidc30d2f1e6fcac64e0ce54409d509993,26 Sun tack Toblach/Dobbiaco - Aufkirchen/Santa Maria,,,,,1213.0,0,0,0,0,Toblach/Dobbiaco,835EF4A6853F414DA9782607F01EEE48
smgpoi1b66acc3ebe4b20e111d02ac25370629,27 A Villabassa - Cross-country Olympia,,,,,1191.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoi3381cca553a3acbfeb36d6ff02ac2ab3,27 B Villabassa - Pian di Maia / Maistatt Cross-country ,,,,,1191.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoi51f173bfebdf006e9d828323802cf435,282 Duron Valley counter-clockwise,,,,,1842.0,1,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi345f5c5f21873feb9945a9212f088cf2,283 Puflatsch loop route,,,,,1062.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoia63b8d548b707d05e42edae183874585,284 Spitzbühl loop route,,,,,1842.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi06fea2f0b547a302fb15014bc5742358,285 Tagusens Tour with Moosbühel variant,,,,,1133.0,0,0,1,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi4c4a74469ea1c37fb5f383f1c98c1175,286 La Buja Variant,,,,,1816.0,0,0,0,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi07ac85f108e1ea712e810776c99ae5f5,287 Seiser Alm Hut Tour with Rosszähne variant,,,,,1979.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi94e30eb6d650ea193a1b0893d601fd22,288 Eisacktal Valley II link trail,,,,,428.0,0,0,1,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi317796b8fab049b23e715cf80f1dce1d,289 Niger Pass link trail,,,,,1132.0,0,0,0,0,Tiers am Rosengarten/Tires al Catinaccio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi7bb1e3430a85731588b0426d662f1bb5,290 Seis am Schlern - Compatsch link trail,,,,,1842.0,1,0,1,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi14d1557af5bb48b26988eaaa080dcaeb,291 Völser Aicha - Tiers link trail,,,,,964.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoif40d83b77f0d3e4fe60ba6092c542f3d,292 Völs am Schlern - Seis am Schlern link trail,,,,,1011.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,1B9AF4DA6E3A414798890E6723E71EC8
smgpoibf7d4c32835d2f9a568213171da71e29,293 Wuhnleger Lake tour,,,,,1018.0,0,0,1,0,Tiers am Rosengarten/Tires al Catinaccio,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi762c05cb12a0bc4be2d6fd65e0584f99,294 Sellaronda access route,,,,,1564.0,0,0,0,0,Kastelruth/Castelrotto,1B9AF4DA6E3A414798890E6723E71EC8
smgpoieb437749e4851e2d8308c01e892dcca0,297a Mont Sëura Tour Variante (alternate route),,,,,1540.0,0,0,1,0,Sëlva/Selva di Val Gardena,cycling
smgpoi0b014aed11a4adbfc4fb28fe72664a72_reduced,297 Mont de Seura Tour,,,,,1400.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,mountain bikes
smgpoi0527583c2576ad7144d45307896790bd_reduced,298a Tour San Giacomo-Rifugio Firenze,,,,,1388.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,mountain bikes
smgpoi8eaf762811e2a64133f9301010196108_reduced,298 Rifugio Firenze Tour,,,,,1391.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,mountain bikes
smgpoi6f1997387d043535db1a5df82cfd9885,299 Rifugio Firenze Tour Alternative,,,,,2119.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoi142dbfabb10ac7226c435ce85a38694e,2 summits made easy – Windspitz and Mittager,,,,,1895.0,0,0,1,0,Hafling/Avelengo,summer
smgpoic9b7298f6de8e73eafe9731ab9ea76db,2 peaks tour - Gitsch and Fallmetzer,,,,,2109.0,0,0,0,0,Vintl/Vandoies,06C02FECD9284E1E833A48BAF954EAC6
smgpoic8e00d0fb1ef6919d498bde8c9731d2c,2 Madriccio,,,,,2850.0,1,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoife1549d5a217d86e065fffefcb50d5ed,Two lakes view hike,,,,,1637.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,2A289E6E6C56417C8C2A895CED9F07DB
smgpoi1717ead3b12a7372720323f74a603c7e,2 Discesa a valle,,,,,1900.0,0,0,1,0,Stilfs/Stelvio,6285F49DBBE04393BAD29E6EF219EB03
smgpoi82bb5a1aca82113a1edc41fed8d70c46_reduced,300 - Family Tour Val d'Anna,,,,,1233.0,0,0,1,0,Urtijëi/Ortisei,mountain bikes
smgpoi1ef2a009344da123a85471da1829bcb9_reduced,301 - Tour Resciesa,,,,,1233.0,0,0,1,0,Urtijëi/Ortisei,mountain bikes
smgpoi02be616d0f902e5b4ce9914386355464_reduced,302 - Variante Tour Resciesa,,,,,2013.0,0,0,1,0,Urtijëi/Ortisei,mountain bikes
smgpoi1b8a7a2ad7770260d6b8a0ab693006c0,303a Trail Arena Tour,,,,,1539.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoid3ac0c9068d223baea4f908bd6f8802f,303 Passo Gardena circuit,,,,,1542.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoia9fb3ce20cc719d8bf1ed9bb832210ae,304 The Passo Gardena circuit alternative,,,,,1636.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoi3077915939ad082c1e6fd8c2ff2c1648,308 Passo Sella circuit,,,,,1540.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoia7387e5a562e329aa4bf4b0f479f9dd5,309 Family Trail,,,,,2007.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoia2e154525c09f491f6fda68b7a29cea1,309 Sassolungo Tour ,,,,,1542.0,0,0,0,0,Sëlva/Selva di Val Gardena,cycling
smgpoie0bcacbf05f46f1627ad03004e163f73,31 Niederdorf/Villabassa - from Niederdorf/Villabassa train station to Welsberg/Monguelfo,,,,,1160.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoiec4d82c1b35e6e926dc3aa6ba3d2bfa8,32 Villabassa - Marathon from Niederdorf/Villabassa train station to Prags/Braies ,,,,,1160.0,0,0,0,0,Niederdorf/Villabassa,835EF4A6853F414DA9782607F01EEE48
smgpoi4b7b8848db574b96e5c1a13ebeaaee09,33A Säge/Segheria - circle - Untergasse,,,,,1206.0,0,0,1,0,Prags/Braies,835EF4A6853F414DA9782607F01EEE48
smgpoi657fb8fac8f28ff9a51d7ea7b34bd306,34 Bodner - Mösslhof,,,,,1208.0,0,0,0,0,Prags/Braies,835EF4A6853F414DA9782607F01EEE48
smgpoi453cbf316742b8b1e2130d21afcea4c7,34B St. Veit/San Vito circuit,,,,,1354.0,0,0,0,0,Prags/Braies,835EF4A6853F414DA9782607F01EEE48
smgpoied1a8e0158a010409f75ef5f81f22a97,354 Latemar Ronda,,,,,1180.0,0,0,0,0,Welschnofen/Nova Levante,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi6067ecc985b8a8d5fe8c72c3253f1590,356 Lake Carezza Tour,,,,,1181.0,0,0,0,0,Welschnofen/Nova Levante,1B9AF4DA6E3A414798890E6723E71EC8
smgpoi42fd7afc1bafbc3282634679fc80cce1,357 Pumpline and Carezza Trail,,,,,1743.0,1,0,0,0,Welschnofen/Nova Levante,1B9AF4DA6E3A414798890E6723E71EC8
smgpoia1eb464f6a075af2c221e32b2f9d2f1b,358 Farm Tour ,,,,,1181.0,0,0,0,0,Welschnofen/Nova Levante,cycling
smgpoi5b0dc6fc3d4aafc5aa9103030c8c8a61,359 King Laurin Trail Tour,,,,,1160.0,0,0,0,0,Welschnofen/Nova Levante,2C1D1E0CA4E849229DA90775CBBF2312
smgpoia011861a45df68cecdd718c4c18808ea,35 Circle at Schmieden/Ferrara,,,,,1216.0,0,0,1,0,Prags/Braies,835EF4A6853F414DA9782607F01EEE48
smgpoiad66af7d721bf0226dba95b520e82647,360° Alta Val Venosta: Glorenza/Glurns - Tubre i.V.M./Taufers i.M.,,,,,1244.0,0,0,0,0,Glurns/Glorenza,0C99701BC34C4659B4A82F320E48CFAE
smgpoi8904248450664716da2da467244b5cc6,360° Alta Val Venosta: Mazia/Matsch - Sluderno/Schluderns,,,,,917.0,0,0,0,0,Mals/Malles,0C99701BC34C4659B4A82F320E48CFAE
smgpoi472589a22ae4707ac013b4006ce50ad9,360° Alta Val Venosta: Planol/Planeil - Mazia/Matsch,,,,,1564.0,0,0,0,0,Mals/Malles,0C99701BC34C4659B4A82F320E48CFAE
smgpoif4c7522586eb4d2550c7bd9904f69058,360° Alta Val Venosta: Prato allo Stelvio/Prad am Stilfserjoch - Glorenza/Glurns,,,,,908.0,0,0,0,0,Prad am Stilfser Joch/Prato allo Stelvio,0C99701BC34C4659B4A82F320E48CFAE
